CustomerID,Region,Gender,Age,Education Years,Employment Years,Job Category,Retired,Marital Status,Household Size,Household Income,umber Pets,Home Owner,Car Ownership,Car Brand,Car Value,Commute Distance,Political Party,Votes,Credit Card,Credit Card Tenure,Active Lifestyle,TV Watching Hours,Streaming Svcs,Wireless Internet,Smart Phone,Twitter Acct,LinkedIn Acct,Facebook Acct,News Subscriber,Coupon Redemption,Brand Tenure Months,Monthly Spend ProductA,Cumulative Spend ProductA,Monthly Spend ProductB,Cumulative Spend ProductB,Monthly Spend ProductC,Cumulative Spend ProductC,Total Avg Monthly Spend,High Value Customer
0139-XRFSOB-402,1,Male,35,16,7,Service,No,Married,2,"$102,000.00",0,1,Own,Foreign,"$17,400",26,No,No,Othe,8,No,15,Yes,Yes,No,No,No,Yes,Yes,1,9,$22.00,$57.96,$119.60,$173.56,$130.75,$251.94,$272.35,0
0140-CCGMEW-LAS,5,Female,23,17,0,Labor,No,Unmarried,3,"$52,000.00",7,1,Own,Foreign,"$13,000",32,Yes,Yes,AMEX,6,Yes,23,No,No,No,No,No,No,No,0,13,$10.00,$21.48,$0.00,$0.00,$0.00,$0.00,$10.00,0
0140-PXEUGB-VVZ,2,Female,31,11,6,Professional,No,Unmarried,1,"$60,000.00",6,1,NoCar,N/A,$0,27,Yes,Yes,Mast,7,Yes,20,Yes,Yes,No,No,No,No,No,0,10,$22.60,$53.32,$111.00,$206.48,$90.50,$140.16,$224.10,0
0142-QMGDVL-8WD,5,Male,30,15,5,Crafts,No,Unmarried,2,"$78,000.00",6,1,Own,Domestic,"$21,700",20,No,Yes,Visa,12,Yes,16,No,No,Yes,Yes,Yes,Yes,Yes,1,49,$52.00,$476.32,$0.00,$0.00,$0.00,$0.00,$52.00,0
0144-UFVNEK-87S,5,Male,38,15,5,Professional,No,Married,4,"$170,000.00",1,0,Own,Domestic,"$40,100",34,No,Yes,Mast,19,Yes,19,No,No,No,Yes,Yes,No,Yes,0,51,$74.40,$758.72,$0.00,$0.00,$0.00,$0.00,$74.40,0
0144-YKOEQZ-47I,3,Male,25,17,0,Professional,No,Married,5,"$132,000.00",0,1,Own,Foreign,"$30,000",36,No,Yes,AMEX,7,No,26,No,Yes,No,Yes,Yes,No,No,1,18,$25.40,$98.88,$0.00,$0.00,$152.25,$668.82,$177.65,0
0149-BQASNG-OUW,5,Male,29,10,3,Professional,No,Unmarried,1,"$76,000.00",10,1,Own,Foreign,"$23,600",21,No,No,Mast,8,No,15,No,No,No,No,No,No,No,1,8,$29.40,$54.68,$0.00,$0.00,$0.00,$0.00,$29.40,0
0149-MDXYXQ-WTU,4,Female,24,11,1,Professional,No,Married,5,"$68,000.00",3,0,Own,Foreign,"$15,400",36,No,No,Mast,6,Yes,19,No,No,No,No,Yes,Yes,Yes,0,42,$43.20,$365.00,$0.00,$0.00,$0.00,$0.00,$43.20,0
0151-FFFOZW-1S7,5,Female,23,17,0,Sales,No,Married,3,"$68,000.00",0,1,Own,Domestic,"$15,900",30,Yes,Yes,Visa,1,Yes,14,Yes,Yes,Yes,Yes,Yes,No,No,0,1,$8.20,$1.64,$148.00,$29.60,$168.00,$40.32,$324.20,1
0151-PMYWWF-53S,2,Male,55,15,6,Sales,No,Married,2,"$116,000.00",2,1,Own,Foreign,"$27,800",27,Yes,No,Visa,7,No,20,No,No,No,Yes,Yes,No,No,0,11,$19.20,$49.04,$0.00,$0.00,$0.00,$0.00,$19.20,0
0153-ZNOKYH-LLS,5,Male,49,11,21,Labor,No,Married,2,"$118,000.00",0,1,Own,Foreign,"$31,300",36,Yes,No,Visa,22,Yes,15,No,No,No,Yes,Yes,No,Yes,0,48,$51.20,$469.56,$0.00,$0.00,$0.00,$0.00,$51.20,0
0155-UEFNCR-63E,2,Male,77,15,25,Labor,Yes,Married,2,"$52,000.00",9,1,Own,Domestic,"$15,700",25,No,No,Disc,40,No,25,No,No,No,Yes,No,No,Yes,0,72,$183.80,"$2,785.60",$0.00,$0.00,$0.00,$0.00,$183.80,0
0157-DPVLPH-QQZ,1,Female,25,17,1,Professional,No,Married,2,"$88,000.00",8,1,NoCar,N/A,$0,24,No,No,Visa,3,No,19,No,No,Yes,Yes,Yes,No,No,0,6,$10.40,$13.52,$0.00,$0.00,$0.00,$0.00,$10.40,0
0159-IGIWSN-HNZ,5,Male,34,16,7,Labor,No,Married,5,"$94,000.00",1,1,Own,Foreign,"$21,000",24,Yes,Yes,Visa,6,Yes,26,No,Yes,No,Yes,Yes,No,No,1,9,$13.40,$16.08,$0.00,$0.00,$95.25,$168.66,$108.65,0
0161-ZGCKJD-1M2,4,Male,60,19,6,Professional,No,Unmarried,1,"$72,000.00",4,0,Own,Domestic,"$18,400",30,No,Yes,Visa,1,No,20,Yes,No,No,No,No,Yes,No,0,5,$25.60,$27.88,$117.80,$94.08,$0.00,$0.00,$143.40,0
0163-IJPFTN-CVD,3,Female,20,15,0,Service,No,Married,4,"$50,000.00",4,1,Own,Domestic,"$7,600",37,No,No,AMEX,2,Yes,22,No,No,No,No,No,No,No,0,14,$17.20,$52.00,$0.00,$0.00,$0.00,$0.00,$17.20,0
0172-DKBDDS-6T5,3,Female,34,14,1,Sales,No,Married,3,"$96,000.00",7,1,Own,Domestic,"$28,300",25,Yes,Yes,Disc,8,Yes,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,15,$35.00,$102.24,$196.20,$532.52,$269.25,$912.12,$500.45,1
0172-EUUJNB-E99,2,Male,70,12,7,Sales,Yes,Married,2,"$24,000.00",0,1,Own,Foreign,"$5,200",20,No,Yes,Mast,33,No,17,No,No,No,No,No,Yes,No,1,69,$67.80,$934.16,$0.00,$0.00,$0.00,$0.00,$67.80,0
0172-KSFHLM-V76,3,Male,47,9,9,Sales,No,Unmarried,1,"$144,000.00",0,0,Own,Domestic,"$34,900",30,No,No,Visa,12,Yes,17,No,No,No,Yes,Yes,No,Yes,0,34,$35.40,$253.76,$0.00,$0.00,$0.00,$0.00,$35.40,0
0176-WXKRJL-KXL,4,Male,18,12,0,Sales,No,Unmarried,2,"$38,000.00",0,0,Own,Domestic,"$7,300",26,Yes,No,Visa,0,No,20,No,No,No,No,No,No,Yes,0,0,$36.00,#NULL!,$0.00,$0.00,$0.00,$0.00,$36.00,0
0179-BHZVEV-IQQ,4,Male,36,10,7,Sales,No,Married,2,"$94,000.00",3,1,Own,Foreign,"$27,100",26,Yes,No,Visa,6,No,22,No,No,No,No,No,No,No,0,10,$17.20,$33.20,$0.00,$0.00,$0.00,$0.00,$17.20,0
0179-CFWNMI-0VI,4,Female,20,15,0,Professional,No,Married,4,"$36,000.00",7,1,Own,Domestic,"$7,300",20,No,Yes,Mast,2,Yes,17,No,No,No,Yes,No,No,No,0,16,$16.60,$56.60,$0.00,$0.00,$0.00,$0.00,$16.60,0
0187-MUTJIS-0D6,2,Female,26,17,3,Labor,No,Married,5,"$96,000.00",0,1,Own,Foreign,"$25,000",23,Yes,No,Disc,8,Yes,16,Yes,No,No,No,No,No,No,0,37,$49.60,$346.48,$130.40,$898.68,$0.00,$0.00,$180.00,0
0190-RBMWAK-BEZ,4,Female,34,14,0,Sales,No,Unmarried,1,"$38,000.00",8,1,Own,Foreign,"$9,100",28,No,No,Disc,11,Yes,30,Yes,No,No,No,No,Yes,Yes,1,30,$25.80,$196.80,$93.20,$549.16,$0.00,$0.00,$119.00,0
0191-AWCKTC-J5K,4,Male,49,11,17,Labor,No,Married,2,"$150,000.00",0,1,Own,Foreign,"$84,100",28,Yes,Yes,AMEX,22,No,20,Yes,No,No,No,Yes,No,No,0,63,$115.60,"$1,444.44",$133.80,"$1,642.16",$0.00,$0.00,$249.40,0
0191-BTHYQA-HYD,1,Female,74,16,7,Professional,No,Married,2,"$90,000.00",1,1,Own,Domestic,"$23,800",15,No,No,AMEX,29,No,16,No,Yes,Yes,Yes,Yes,No,Yes,1,63,$59.40,$745.44,$0.00,$0.00,$173.75,"$2,604.36",$233.15,0
0191-VKRHCM-922,1,Female,73,13,38,Service,No,Unmarried,1,"$218,000.00",5,1,Own,Domestic,"$98,500",25,No,Yes,Mast,37,No,23,No,No,No,No,No,Yes,Yes,1,71,$128.40,"$1,726.40",$0.00,$0.00,$0.00,$0.00,$128.40,0
0192-MGFZIR-QEO,2,Male,30,21,0,Sales,No,Married,3,"$82,000.00",1,0,Own,Foreign,"$24,800",24,No,Yes,Mast,3,Yes,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,10,$18.40,$39.68,$165.80,$284.92,$231.75,$492.84,$415.95,1
0193-RZPXXT-4EU,4,Male,71,16,15,Service,No,Married,2,"$192,000.00",0,1,Own,Foreign,"$44,500",21,No,Yes,AMEX,25,No,18,No,No,No,Yes,Yes,No,No,0,53,$54.00,$543.84,$0.00,$0.00,$0.00,$0.00,$54.00,0
0195-FXTDDT-7OJ,1,Female,47,19,15,Labor,No,Unmarried,1,"$185,000.00",8,1,Own,Foreign,"$91,000",27,Yes,Yes,Mast,14,No,11,No,No,No,No,Yes,Yes,Yes,0,28,$28.80,$179.40,$0.00,$0.00,$0.00,$0.00,$28.80,0
0197-AMEAYR-851,5,Male,47,19,1,Sales,No,Married,2,"$150,000.00",6,0,Own,Foreign,"$46,100",22,No,Yes,AMEX,15,No,19,Yes,No,No,No,No,Yes,No,0,21,$24.60,$113.00,$105.40,$413.04,$0.00,$0.00,$130.00,0
0198-MUHWOZ-918,1,Female,26,15,1,Sales,No,Unmarried,1,"$46,000.00",5,0,Own,Foreign,"$14,800",19,Yes,No,Mast,5,Yes,14,No,No,No,No,No,No,No,0,8,$20.60,$46.72,$0.00,$0.00,$0.00,$0.00,$20.60,0
0198-WSNPJB-YZP,4,Female,73,10,28,Labor,Yes,Married,2,"$18,000.00",0,1,Lease,Domestic,"$4,300",28,No,No,Othe,35,Yes,19,No,No,No,No,Yes,No,Yes,1,65,$100.00,"$1,248.44",$0.00,$0.00,$0.00,$0.00,$100.00,0
0203-MYNNAC-CE2,3,Male,40,13,1,Sales,No,Married,4,"$82,000.00",1,1,Own,Foreign,"$15,500",23,Yes,No,Mast,7,No,23,Yes,No,No,No,No,No,No,0,7,$15.60,$17.60,$87.00,$118.72,$0.00,$0.00,$102.60,0
0205-CECTHW-Z15,5,Female,27,17,1,Professional,No,Unmarried,1,"$42,000.00",7,0,Own,Domestic,"$9,400",17,Yes,Yes,Mast,8,No,17,Yes,No,No,No,Yes,Yes,No,0,18,$29.00,$81.68,$118.80,$394.12,$0.00,$0.00,$147.80,0
0205-TMBGKK-FBU,1,Female,58,13,16,Professional,No,Unmarried,2,"$74,000.00",8,0,Own,Domestic,"$18,800",22,No,No,Mast,17,No,19,No,No,No,No,Yes,No,No,0,34,$28.60,$173.04,$0.00,$0.00,$0.00,$0.00,$28.60,0
0206-LHHZYR-TK2,1,Male,34,19,2,Labor,No,Unmarried,1,"$104,000.00",2,1,Own,Domestic,"$28,300",21,Yes,Yes,Disc,15,Yes,19,Yes,No,No,No,No,No,No,1,32,$21.60,$135.84,$99.20,$597.84,$0.00,$0.00,$120.80,0
0206-WPXVWW-W8K,1,Male,32,15,5,Service,No,Married,2,"$38,000.00",12,1,Own,Foreign,"$8,800",11,No,No,AMEX,14,No,26,No,No,No,Yes,No,Yes,No,0,45,$58.60,$569.24,$0.00,$0.00,$0.00,$0.00,$58.60,0
0206-XOPTXB-VSG,1,Female,62,11,9,Professional,Yes,Married,2,"$28,000.00",0,1,Lease,Domestic,"$6,300",28,No,No,Othe,35,Yes,18,No,No,No,No,No,No,Yes,0,69,$107.60,"$1,484.16",$0.00,$0.00,$0.00,$0.00,$107.60,0
0207-TJRISO-IYL,5,Male,54,15,11,Sales,No,Married,2,"$72,000.00",2,0,Own,Foreign,"$19,000",29,Yes,Yes,Mast,4,No,27,Yes,Yes,No,No,No,Yes,No,0,7,$12.80,$23.76,$108.80,$138.28,$74.00,$124.62,$195.60,0
0209-YYAIJN-RVU,4,Female,70,13,20,Labor,Yes,Unmarried,1,"$32,000.00",0,0,Lease,Foreign,"$10,500",18,Yes,No,AMEX,7,No,22,No,No,No,No,No,No,No,0,27,$24.00,$119.80,$0.00,$0.00,$0.00,$0.00,$24.00,0
0210-INIVGV-M4Y,4,Male,74,10,35,Labor,No,Married,2,"$151,000.00",2,1,Own,Foreign,"$70,500",37,No,Yes,Visa,40,No,28,No,Yes,Yes,Yes,Yes,No,Yes,1,72,$119.20,"$1,687.08",$0.00,$0.00,$193.50,"$3,450.96",$312.70,1
0213-HSPXOI-LYR,5,Female,21,16,0,Crafts,No,Married,4,"$60,000.00",0,1,Own,Foreign,"$9,900",31,No,Yes,Disc,4,Yes,20,Yes,No,No,No,No,Yes,No,0,10,$18.80,$41.88,$98.80,$152.68,$0.00,$0.00,$117.60,0
0213-TLHOJE-2FY,3,Female,40,13,3,Sales,No,Married,5,"$50,000.00",6,1,Lease,Domestic,"$17,300",18,No,No,Visa,23,No,29,No,No,No,No,No,No,Yes,0,43,$50.60,$450.48,$0.00,$0.00,$0.00,$0.00,$50.60,0
0214-ZEXCAK-747,5,Female,59,18,3,Sales,No,Unmarried,2,"$36,000.00",1,0,Own,Foreign,"$5,900",41,Yes,No,Visa,23,No,25,Yes,Yes,No,Yes,Yes,Yes,Yes,0,52,$47.60,$495.76,$183.00,"$1,957.68",$154.25,"$1,993.62",$384.85,1
0216-CBFAEO-2KQ,2,Female,19,14,0,Professional,No,Unmarried,3,"$34,000.00",12,1,Lease,Foreign,"$9,200",24,No,No,Visa,2,Yes,20,No,No,No,No,No,No,No,0,2,$21.00,$9.00,$0.00,$0.00,$0.00,$0.00,$21.00,0
0216-HRADQP-WS4,2,Male,29,11,8,Service,No,Married,3,"$104,000.00",0,0,Own,Foreign,"$31,200",30,No,No,Disc,11,No,30,No,Yes,No,Yes,Yes,No,Yes,0,41,$65.20,$533.64,$0.00,$0.00,$175.25,"$1,579.80",$240.45,0
0216-UIFHNQ-BJY,1,Female,29,20,1,Service,No,Unmarried,1,"$52,000.00",9,1,NoCar,N/A,$0,23,No,No,Visa,7,Yes,20,Yes,No,No,No,No,Yes,No,0,7,$18.40,$35.52,$111.00,$112.88,$0.00,$0.00,$129.40,0
0218-IHFKWL-FJ8,4,Male,54,16,11,Professional,No,Married,2,"$60,000.00",0,1,NoCar,N/A,$0,25,No,No,Disc,36,Yes,20,No,No,No,No,No,No,Yes,0,70,$109.00,"$1,550.80",$0.00,$0.00,$0.00,$0.00,$109.00,0
0219-ALHPXT-GZE,1,Male,53,14,16,Professional,No,Married,2,"$181,000.00",2,1,Own,Domestic,"$89,300",24,Yes,Yes,Disc,34,Yes,23,No,No,No,No,No,Yes,Yes,0,68,$110.20,"$1,540.76",$0.00,$0.00,$0.00,$0.00,$110.20,0
0223-CJYGFZ-D4C,1,Female,30,15,4,Professional,No,Married,2,"$60,000.00",0,1,Own,Foreign,"$14,600",17,No,Yes,Disc,1,Yes,13,No,No,No,Yes,Yes,No,No,0,1,$5.60,$1.12,$0.00,$0.00,$0.00,$0.00,$5.60,0
0224-HMKMEG-EJF,1,Female,18,13,0,Agriculture,No,Unmarried,1,"$26,000.00",1,0,NoCar,N/A,$0,12,Yes,Yes,Visa,0,Yes,23,No,No,No,Yes,Yes,No,No,1,5,$25.20,$26.04,$0.00,$0.00,$0.00,$0.00,$25.20,0
0225-LFNXNQ-CBB,5,Female,37,14,12,Labor,No,Unmarried,1,"$60,000.00",0,1,Lease,Foreign,"$13,300",30,Yes,Yes,Visa,19,No,16,Yes,Yes,Yes,Yes,Yes,Yes,No,0,62,$56.60,$622.76,$190.40,"$2,332.88",$265.75,"$4,051.92",$512.75,1
0226-VHPBUL-OSQ,2,Female,48,15,3,Sales,No,Married,3,"$48,000.00",8,1,Own,Domestic,"$14,000",19,No,Yes,Disc,30,No,29,No,Yes,Yes,Yes,Yes,No,Yes,0,71,$212.20,"$2,982.08",$0.00,$0.00,$233.25,"$3,829.32",$445.45,1
0228-GGJEXI-9A3,1,Male,55,17,6,Professional,No,Married,2,"$138,000.00",1,1,Own,Domestic,"$37,700",22,Yes,Yes,AMEX,22,No,25,Yes,Yes,No,Yes,No,No,Yes,0,54,$33.80,$363.88,$184.60,"$1,971.48",$238.25,"$3,017.70",$456.65,1
0228-TOWTVB-GJR,4,Male,71,15,7,Sales,No,Married,2,"$66,000.00",2,1,Own,Domestic,"$14,400",26,No,No,Mast,40,No,17,No,No,No,Yes,Yes,Yes,Yes,0,72,$520.00,"$7,485.32",$0.00,$0.00,$0.00,$0.00,$520.00,1
0228-XPKZOF-2W3,4,Male,25,14,1,Professional,No,Unmarried,1,"$50,000.00",2,0,Own,Foreign,"$11,000",30,No,Yes,Mast,4,Yes,15,No,Yes,Yes,Yes,Yes,No,No,0,6,$11.80,$12.16,$0.00,$0.00,$106.25,$134.52,$118.05,0
0236-BKUNTH-6VO,1,Female,55,11,13,Professional,No,Married,2,"$133,000.00",0,1,Own,Foreign,"$59,200",27,Yes,No,Mast,22,Yes,26,No,No,No,No,No,No,Yes,0,47,$32.00,$318.16,$0.00,$0.00,$0.00,$0.00,$32.00,0
0238-TDKQMF-WVH,5,Male,49,12,22,Service,No,Married,2,"$118,000.00",9,1,Own,Foreign,"$27,800",21,No,No,Visa,31,Yes,22,No,No,No,No,No,No,Yes,0,67,$73.60,"$1,034.68",$0.00,$0.00,$0.00,$0.00,$73.60,0
0238-VGATLL-U7B,2,Male,78,9,44,Labor,Yes,Married,2,"$50,000.00",0,1,Lease,Domestic,"$16,500",31,No,No,Disc,40,Yes,16,No,No,No,No,No,No,Yes,0,72,$136.60,"$2,047.80",$0.00,$0.00,$0.00,$0.00,$136.60,0
0239-JWVLSP-UOK,3,Male,33,19,2,Sales,No,Unmarried,1,"$149,000.00",5,1,Own,Foreign,"$62,900",19,No,Yes,Mast,3,No,24,No,No,No,No,No,No,No,0,10,$15.80,$36.08,$0.00,$0.00,$0.00,$0.00,$15.80,0
0243-FFVTII-MLA,5,Male,53,15,6,Sales,No,Married,2,"$162,000.00",0,1,Own,Domestic,"$37,200",24,No,Yes,Mast,35,No,17,Yes,Yes,Yes,Yes,Yes,No,Yes,0,70,$202.40,"$2,823.12",$195.40,"$2,835.08",$329.50,"$5,481.12",$727.30,1
0246-BDEUXK-1RM,3,Female,21,14,0,Labor,No,Unmarried,4,"$40,000.00",10,0,Own,Domestic,"$11,700",43,Yes,Yes,Mast,3,No,18,No,No,No,Yes,Yes,No,Yes,0,45,$68.80,$617.24,$0.00,$0.00,$0.00,$0.00,$68.80,0
0247-ATNXAU-WWD,2,Female,73,13,16,Sales,Yes,Unmarried,1,"$42,000.00",0,0,Lease,Foreign,"$11,000",21,No,No,Visa,28,No,23,No,No,No,Yes,Yes,No,No,1,55,$49.40,$537.52,$0.00,$0.00,$0.00,$0.00,$49.40,0
0247-KEGYUI-7U8,1,Female,48,13,22,Service,No,Married,2,"$134,000.00",0,1,Own,Domestic,"$36,000",24,No,Yes,Mast,30,No,21,No,No,No,No,Yes,No,No,0,71,$108.20,"$1,611.12",$0.00,$0.00,$0.00,$0.00,$108.20,0
0247-QOHCLZ-0YP,2,Female,44,19,9,Professional,No,Unmarried,2,"$190,000.00",0,1,NoCar,N/A,$0,24,No,No,Disc,8,No,16,No,No,No,No,No,Yes,No,0,20,$23.00,$110.12,$0.00,$0.00,$0.00,$0.00,$23.00,0
0249-WNVELU-RFS,2,Male,23,16,1,Crafts,No,Married,4,"$88,000.00",9,1,Own,Foreign,"$16,500",34,No,Yes,Mast,5,No,25,No,No,No,Yes,Yes,No,Yes,0,42,$29.80,$230.72,$0.00,$0.00,$0.00,$0.00,$29.80,0
0251-NNYDYD-ZVW,4,Male,44,15,5,Service,No,Unmarried,1,"$58,000.00",0,0,NoCar,N/A,$0,21,No,No,Disc,13,No,19,Yes,No,No,No,No,Yes,No,0,44,$19.60,$188.16,$132.60,"$1,088.20",$0.00,$0.00,$152.20,0
0255-AJDJGP-JXL,3,Female,44,15,5,Sales,No,Married,3,"$46,000.00",0,1,Own,Domestic,"$13,100",19,Yes,Yes,Visa,15,Yes,19,Yes,No,No,No,Yes,Yes,No,0,22,$15.40,$65.84,$113.60,$484.80,$0.00,$0.00,$129.00,0
0255-GKHBCO-T2C,1,Male,66,10,25,Agriculture,Yes,Unmarried,1,"$20,000.00",6,0,Lease,Domestic,"$4,800",23,No,Yes,Disc,14,Yes,19,Yes,No,No,No,No,No,Yes,0,37,$88.80,$683.12,$77.20,$502.64,$0.00,$0.00,$166.00,0
0256-JXPOLY-RHL,1,Female,64,8,30,Labor,No,Unmarried,1,"$143,000.00",3,1,Own,Foreign,"$65,900",26,Yes,Yes,Disc,33,No,23,No,No,No,Yes,No,No,Yes,0,61,$75.80,$942.40,$0.00,$0.00,$0.00,$0.00,$75.80,0
0256-VFLEDH-Y42,1,Male,29,19,0,Professional,No,Unmarried,1,"$142,000.00",9,1,Own,Foreign,"$49,800",29,No,Yes,AMEX,11,No,12,Yes,No,No,No,No,Yes,Yes,1,44,$43.20,$387.92,$118.00,"$1,073.00",$0.00,$0.00,$161.20,0
0257-JWKZZF-G0Y,5,Female,63,10,40,Crafts,Yes,Married,2,"$28,000.00",0,1,Lease,Foreign,"$7,500",40,No,No,Visa,27,No,26,No,No,No,No,No,No,Yes,1,54,$30.00,$311.16,$0.00,$0.00,$0.00,$0.00,$30.00,0
0261-LJPDKI-ASJ,1,Female,63,20,1,Sales,No,Unmarried,1,"$174,000.00",7,0,Own,Domestic,"$34,700",30,Yes,Yes,AMEX,6,No,12,Yes,Yes,Yes,Yes,Yes,Yes,No,1,12,$24.80,$69.20,$186.40,$421.56,$239.50,$699.90,$450.70,1
0264-XXEEFY-T1N,2,Male,23,15,1,Labor,No,Unmarried,1,"$38,000.00",0,0,Own,Domestic,"$5,600",28,Yes,Yes,Disc,3,No,12,Yes,Yes,No,Yes,No,No,No,0,7,$12.00,$15.72,$122.40,$155.60,$116.75,$146.76,$251.15,0
0267-TXVXFC-QBE,3,Male,61,19,3,Sales,No,Unmarried,1,"$44,000.00",0,1,Own,Foreign,"$10,600",21,No,No,AMEX,7,No,12,Yes,No,No,No,No,Yes,No,0,16,$17.00,$61.48,$140.20,$482.40,$0.00,$0.00,$157.20,0
0271-CQVXCL-0DH,5,Male,18,13,0,Labor,No,Unmarried,2,"$22,000.00",3,1,Lease,Foreign,"$5,000",31,No,No,Mast,0,Yes,18,No,Yes,Yes,Yes,Yes,Yes,No,0,5,$28.20,$31.80,$0.00,$0.00,$200.25,$168.18,$228.45,0
0273-COHJKL-MYW,3,Female,77,14,15,Professional,No,Married,2,"$136,000.00",3,0,Own,Domestic,"$35,500",27,No,Yes,Disc,29,No,21,No,No,No,Yes,Yes,No,Yes,0,60,$66.00,$773.72,$0.00,$0.00,$0.00,$0.00,$66.00,0
0275-XIRSOP-4TX,1,Male,43,8,19,Labor,No,Unmarried,3,"$172,000.00",13,1,Own,Domestic,"$39,700",24,Yes,Yes,Othe,13,Yes,16,Yes,No,No,No,No,No,No,1,29,$30.20,$166.08,$103.80,$567.08,$0.00,$0.00,$134.00,0
0283-BOIKUR-4YP,2,Female,77,9,15,Sales,Yes,Married,2,"$18,000.00",0,0,Lease,Domestic,"$4,300",23,Yes,No,Disc,29,No,21,No,No,No,No,No,No,No,0,61,$70.20,$838.48,$0.00,$0.00,$0.00,$0.00,$70.20,0
0283-JJTSCJ-ENB,2,Male,36,15,6,Crafts,No,Unmarried,1,"$92,000.00",0,0,Own,Foreign,"$17,900",17,No,No,Disc,6,Yes,19,No,Yes,Yes,Yes,Yes,No,No,1,10,$13.20,$29.44,$0.00,$0.00,$117.75,$271.80,$130.95,0
0286-ZUKLWW-UD1,2,Female,29,19,1,Professional,No,Married,5,"$138,000.00",0,1,Own,Domestic,"$37,200",39,Yes,Yes,Mast,11,Yes,21,No,No,No,Yes,Yes,Yes,No,0,21,$25.20,$119.68,$0.00,$0.00,$0.00,$0.00,$25.20,0
0290-RPEAHR-8B2,1,Male,78,8,39,Service,Yes,Unmarried,1,"$46,000.00",8,1,Lease,Domestic,"$9,900",21,No,No,Othe,39,No,27,No,No,No,Yes,Yes,No,Yes,1,72,$152.40,"$2,181.64",$0.00,$0.00,$0.00,$0.00,$152.40,0
0290-YJPOKT-GVX,5,Female,57,14,5,Sales,No,Married,2,"$96,000.00",1,1,Own,Foreign,"$28,100",46,No,Yes,Disc,18,Yes,22,No,No,No,Yes,Yes,No,Yes,0,42,$34.80,$295.12,$0.00,$0.00,$0.00,$0.00,$34.80,0
0296-BWZTYP-TSU,1,Male,71,20,20,Service,No,Married,2,"$193,000.00",0,1,Own,Foreign,"$95,600",19,No,Yes,Disc,27,No,20,No,Yes,Yes,Yes,Yes,No,No,0,61,$92.20,"$1,103.48",$0.00,$0.00,$194.50,"$2,826.90",$286.70,1
0297-JQFCXO-IEU,1,Female,30,14,1,Sales,No,Married,4,"$52,000.00",2,1,Own,Foreign,"$9,200",22,Yes,No,Disc,12,Yes,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,43,$56.20,$518.88,$186.40,"$1,592.76",$223.25,"$2,366.22",$465.85,1
0300-TDWEFX-GJJ,4,Female,73,11,13,Professional,Yes,Unmarried,1,"$18,000.00",2,0,Lease,Foreign,"$5,000",27,Yes,No,Othe,13,No,0,Yes,Yes,Yes,Yes,Yes,Yes,No,0,26,$38.20,$186.28,$189.80,$937.52,$126.75,$720.24,$354.75,1
0304-ULDWXL-WY1,3,Male,57,17,29,Labor,Yes,Married,2,"$134,000.00",0,1,Own,Foreign,"$32,800",24,No,Yes,AMEX,40,No,23,No,No,No,No,No,No,Yes,0,72,$198.20,"$2,831.28",$0.00,$0.00,$0.00,$0.00,$198.20,0
0304-YFMNUF-R3Q,3,Male,56,20,19,Agriculture,No,Unmarried,1,"$183,000.00",0,0,Own,Foreign,"$81,500",33,No,No,Mast,7,No,16,No,No,Yes,Yes,Yes,No,No,0,21,$32.60,$132.24,$0.00,$0.00,$0.00,$0.00,$32.60,0
0305-HLODEN-3UF,5,Male,38,18,7,Professional,No,Unmarried,1,"$105,000.00",7,0,Own,Foreign,"$52,700",26,No,Yes,Disc,13,No,19,Yes,No,No,No,No,Yes,No,0,34,$50.20,$316.12,$119.40,$748.84,$0.00,$0.00,$169.60,0
0305-JXBKTV-GE1,4,Female,55,13,15,Professional,No,Unmarried,1,"$100,000.00",9,1,Own,Domestic,"$32,700",24,Yes,No,Mast,35,No,30,Yes,Yes,Yes,Yes,Yes,No,Yes,0,65,$74.60,$982.88,$202.20,"$2,610.76",$214.50,"$3,369.30",$491.30,1
0309-KOSUPM-CSV,5,Male,32,14,5,Professional,No,Unmarried,1,"$130,000.00",1,1,Own,Domestic,"$36,700",27,No,Yes,Mast,7,No,20,Yes,No,No,No,No,Yes,No,0,10,$14.80,$23.92,$131.80,$208.96,$0.00,$0.00,$146.60,0
0313-ZUAFRJ-9MC,4,Male,68,9,7,Professional,No,Married,2,"$66,000.00",0,1,Own,Domestic,"$14,700",28,Yes,Yes,AMEX,38,No,19,No,No,No,No,No,No,Yes,0,70,$83.60,"$1,116.08",$0.00,$0.00,$0.00,$0.00,$83.60,0
0318-JLIHPT-JFQ,2,Female,22,17,0,Service,No,Unmarried,1,"$34,000.00",2,1,Own,Domestic,"$6,500",21,No,Yes,Othe,1,No,21,Yes,Yes,Yes,Yes,Yes,No,No,1,1,$6.00,$1.20,$149.00,$29.80,$101.25,$24.30,$256.25,0
0318-MLIFBY-LQ3,1,Female,55,15,7,Professional,No,Married,2,"$76,000.00",9,0,Own,Foreign,"$18,100",24,No,Yes,Disc,3,No,17,No,No,No,Yes,No,No,No,0,15,$12.20,$31.16,$0.00,$0.00,$0.00,$0.00,$12.20,0
