CustomerID,Region,Gender,Age,Education_Years,Employment_Years,Job_Category,Retired,Marital_Status,Household_Size,Household_Income,Number_Pets,Home_Owner,Car_Ownership,Car_Brand,Car_Value,Commute_Distance,Political_Party,Votes,Credit_Card,Credit_Card_Tenure,Active_Lifestyle,TV_Watching_Hours,Streaming_Svcs,Wireless_Internet,Smart_Phone,Twitter_Acct,LinkedIn_Acct,Facebook_Acct,News_Subscriber,Coupon_Redemption,Brand_Tenure_Months,Monthly_Spend_ProductA,Cumulative_Spend_ProductA,Monthly_Spend_ProductB,Cumulative_Spend_ProductB,Monthly_Spend_ProductC,Cumulative_Spend_ProductC,Total_Avg_Monthly_Spend,High_Value_Customer
0210-INIVGV-M4Y,4,Male,74,10,35,Labor,0,Married,2,151000.0,2,1,Own,Foreign,70500,37,0,1,Visa,40,0,28,0,1,1,1,1,0,1,1,72,119.2,1687.08,0.0,0.0,193.5,3450.96,312.7,1
0213-HSPXOI-LYR,5,Female,21,16,0,Crafts,0,Married,4,60000.0,0,1,Own,Foreign,9900,31,0,1,Disc,4,1,20,1,0,0,0,0,1,0,0,10,18.8,41.88,98.8,152.68,0.0,0.0,117.6,0
0213-TLHOJE-2FY,3,Female,40,13,3,Sales,0,Married,5,50000.0,6,1,Lease,Domestic,17300,18,0,0,Visa,23,0,29,0,0,0,0,0,0,1,0,43,50.6,450.48,0.0,0.0,0.0,0.0,50.6,0
0214-ZEXCAK-747,5,Female,59,18,3,Sales,0,Unmarried,2,36000.0,1,0,Own,Foreign,5900,41,1,0,Visa,23,0,25,1,1,0,1,1,1,1,0,52,47.6,495.76,183.0,1957.68,154.25,1993.62,384.85,1
0216-HRADQP-WS4,2,Male,29,11,8,Service,0,Married,3,104000.0,0,0,Own,Foreign,31200,30,0,0,Disc,11,0,30,0,1,0,1,1,0,1,0,41,65.2,533.64,0.0,0.0,175.25,1579.8,240.45,0
0219-ALHPXT-GZE,1,Male,53,14,16,Professional,0,Married,2,181000.0,2,1,Own,Domestic,89300,24,1,1,Disc,34,1,23,0,0,0,0,0,1,1,0,68,110.2,1540.76,0.0,0.0,0.0,0.0,110.2,0
0225-LFNXNQ-CBB,5,Female,37,14,12,Labor,0,Unmarried,1,60000.0,0,1,Lease,Foreign,13300,30,1,1,Visa,19,0,16,1,1,1,1,1,1,0,0,62,56.6,622.76,190.4,2332.88,265.75,4051.92,512.75,1
0226-VHPBUL-OSQ,2,Female,48,15,3,Sales,0,Married,3,48000.0,8,1,Own,Domestic,14000,19,0,1,Disc,30,0,29,0,1,1,1,1,0,1,0,71,212.2,2982.08,0.0,0.0,233.25,3829.32,445.45,1
0228-GGJEXI-9A3,1,Male,55,17,6,Professional,0,Married,2,138000.0,1,1,Own,Domestic,37700,22,1,1,Amex,22,0,25,1,1,0,1,0,0,1,0,54,33.8,363.88,184.6,1971.48,238.25,3017.7,456.65,1
0228-TOWTVB-GJR,4,Male,71,15,7,Sales,0,Married,2,66000.0,2,1,Own,Domestic,14400,26,0,0,Mast,40,0,17,0,0,0,1,1,1,1,0,72,520.0,7485.32,0.0,0.0,0.0,0.0,520.0,1
0228-XPKZOF-2W3,4,Male,25,14,1,Professional,0,Unmarried,1,50000.0,2,0,Own,Foreign,11000,30,0,1,Mast,4,1,15,0,1,1,1,1,0,0,0,6,11.8,12.16,0.0,0.0,106.25,134.52,118.05,0
0236-BKUNTH-6VO,1,Female,55,11,13,Professional,0,Married,2,133000.0,0,1,Own,Foreign,59200,27,1,0,Mast,22,1,26,0,0,0,0,0,0,1,0,47,32.0,318.16,0.0,0.0,0.0,0.0,32.0,0
0238-TDKQMF-WVH,5,Male,49,12,22,Service,0,Married,2,118000.0,9,1,Own,Foreign,27800,21,0,0,Visa,31,1,22,0,0,0,0,0,0,1,0,67,73.6,1034.68,0.0,0.0,0.0,0.0,73.6,0
0238-VGATLL-U7B,2,Male,78,9,44,Labor,1,Married,2,50000.0,0,1,Lease,Domestic,16500,31,0,0,Disc,40,1,16,0,0,0,0,0,0,1,0,72,136.6,2047.8,0.0,0.0,0.0,0.0,136.6,0
0239-JWVLSP-UOK,3,Male,33,19,2,Sales,0,Unmarried,1,149000.0,5,1,Own,Foreign,62900,19,0,1,Mast,3,0,24,0,0,0,0,0,0,0,0,10,15.8,36.08,0.0,0.0,0.0,0.0,15.8,0
0243-FFVTII-MLA,5,Male,53,15,6,Sales,0,Married,2,162000.0,0,1,Own,Domestic,37200,24,0,1,Mast,35,0,17,1,1,1,1,1,0,1,0,70,202.4,2823.12,195.4,2835.08,329.5,5481.12,727.3,1
0246-BDEUXK-1RM,3,Female,21,14,0,Labor,0,Unmarried,4,40000.0,10,0,Own,Domestic,11700,43,1,1,Mast,3,0,18,0,0,0,1,1,0,1,0,45,68.8,617.24,0.0,0.0,0.0,0.0,68.8,0
0247-ATNXAU-WWD,2,Female,73,13,16,Sales,1,Unmarried,1,42000.0,0,0,Lease,Foreign,11000,21,0,0,Visa,28,0,23,0,0,0,1,1,0,0,1,55,49.4,537.52,0.0,0.0,0.0,0.0,49.4,0
0247-KEGYUI-7U8,1,Female,48,13,22,Service,0,Married,2,134000.0,0,1,Own,Domestic,36000,24,0,1,Mast,30,0,21,0,0,0,0,1,0,0,0,71,108.2,1611.12,0.0,0.0,0.0,0.0,108.2,0
0249-WNVELU-RFS,2,Male,23,16,1,Crafts,0,Married,4,88000.0,9,1,Own,Foreign,16500,34,0,1,Mast,5,0,25,0,0,0,1,1,0,1,0,42,29.8,230.72,0.0,0.0,0.0,0.0,29.8,0
0255-AJDJGP-JXL,3,Female,44,15,5,Sales,0,Married,3,46000.0,0,1,Own,Domestic,13100,19,1,1,Visa,15,1,19,1,0,0,0,1,1,0,0,22,15.4,65.84,113.6,484.8,0.0,0.0,129.0,0
0255-GKHBCO-T2C,1,Male,66,10,25,Agriculture,1,Unmarried,1,20000.0,6,0,Lease,Domestic,4800,23,0,1,Disc,14,1,19,1,0,0,0,0,0,1,0,37,88.8,683.12,77.2,502.64,0.0,0.0,166.0,0
0256-JXPOLY-RHL,1,Female,64,8,30,Labor,0,Unmarried,1,143000.0,3,1,Own,Foreign,65900,26,1,1,Disc,33,0,23,0,0,0,1,0,0,1,0,61,75.8,942.4,0.0,0.0,0.0,0.0,75.8,0
0256-VFLEDH-Y42,1,Male,29,19,0,Professional,0,Unmarried,1,142000.0,9,1,Own,Foreign,49800,29,0,1,Amex,11,0,12,1,0,0,0,0,1,1,1,44,43.2,387.92,118.0,1073.0,0.0,0.0,161.2,0
0257-JWKZZF-G0Y,5,Female,63,10,40,Crafts,1,Married,2,28000.0,0,1,Lease,Foreign,7500,40,0,0,Visa,27,0,26,0,0,0,0,0,0,1,1,54,30.0,311.16,0.0,0.0,0.0,0.0,30.0,0
0261-LJPDKI-ASJ,1,Female,63,20,1,Sales,0,Unmarried,1,174000.0,7,0,Own,Domestic,34700,30,1,1,Amex,6,0,12,1,1,1,1,1,1,0,1,12,24.8,69.2,186.4,421.56,239.5,699.9,450.7,1
0264-XXEEFY-T1N,2,Male,23,15,1,Labor,0,Unmarried,1,38000.0,0,0,Own,Domestic,5600,28,1,1,Disc,3,0,12,1,1,0,1,0,0,0,0,7,12.0,15.72,122.4,155.6,116.75,146.76,251.15,0
0267-TXVXFC-QBE,3,Male,61,19,3,Sales,0,Unmarried,1,44000.0,0,1,Own,Foreign,10600,21,0,0,Amex,7,0,12,1,0,0,0,0,1,0,0,16,17.0,61.48,140.2,482.4,0.0,0.0,157.2,0
0273-COHJKL-MYW,3,Female,77,14,15,Professional,0,Married,2,136000.0,3,0,Own,Domestic,35500,27,0,1,Disc,29,0,21,0,0,0,1,1,0,1,0,60,66.0,773.72,0.0,0.0,0.0,0.0,66.0,0
0275-XIRSOP-4TX,1,Male,43,8,19,Labor,0,Unmarried,3,172000.0,13,1,Own,Domestic,39700,24,1,1,Othe,13,1,16,1,0,0,0,0,0,0,1,29,30.2,166.08,103.8,567.08,0.0,0.0,134.0,0
0283-BOIKUR-4YP,2,Female,77,9,15,Sales,1,Married,2,18000.0,0,0,Lease,Domestic,4300,23,1,0,Disc,29,0,21,0,0,0,0,0,0,0,0,61,70.2,838.48,0.0,0.0,0.0,0.0,70.2,0
0283-JJTSCJ-ENB,2,Male,36,15,6,Crafts,0,Unmarried,1,92000.0,0,0,Own,Foreign,17900,17,0,0,Disc,6,1,19,0,1,1,1,1,0,0,1,10,13.2,29.44,0.0,0.0,117.75,271.8,130.95,0
0286-ZUKLWW-UD1,2,Female,29,19,1,Professional,0,Married,5,138000.0,0,1,Own,Domestic,37200,39,1,1,Mast,11,1,21,0,0,0,1,1,1,0,0,21,25.2,119.68,0.0,0.0,0.0,0.0,25.2,0
0290-RPEAHR-8B2,1,Male,78,8,39,Service,1,Unmarried,1,46000.0,8,1,Lease,Domestic,9900,21,0,0,Othe,39,0,27,0,0,0,1,1,0,1,1,72,152.4,2181.64,0.0,0.0,0.0,0.0,152.4,0
0290-YJPOKT-GVX,5,Female,57,14,5,Sales,0,Married,2,96000.0,1,1,Own,Foreign,28100,46,0,1,Disc,18,1,22,0,0,0,1,1,0,1,0,42,34.8,295.12,0.0,0.0,0.0,0.0,34.8,0
0296-BWZTYP-TSU,1,Male,71,20,20,Service,0,Married,2,193000.0,0,1,Own,Foreign,95600,19,0,1,Disc,27,0,20,0,1,1,1,1,0,0,0,61,92.2,1103.48,0.0,0.0,194.5,2826.9,286.7,1
0297-JQFCXO-IEU,1,Female,30,14,1,Sales,0,Married,4,52000.0,2,1,Own,Foreign,9200,22,1,0,Disc,12,1,20,1,1,1,1,1,1,1,0,43,56.2,518.88,186.4,1592.76,223.25,2366.22,465.85,1
0300-TDWEFX-GJJ,4,Female,73,11,13,Professional,1,Unmarried,1,18000.0,2,0,Lease,Foreign,5000,27,1,0,Othe,13,0,0,1,1,1,1,1,1,0,0,26,38.2,186.28,189.8,937.52,126.75,720.24,354.75,1
0304-ULDWXL-WY1,3,Male,57,17,29,Labor,1,Married,2,134000.0,0,1,Own,Foreign,32800,24,0,1,Amex,40,0,23,0,0,0,0,0,0,1,0,72,198.2,2831.28,0.0,0.0,0.0,0.0,198.2,0
0304-YFMNUF-R3Q,3,Male,56,20,19,Agriculture,0,Unmarried,1,183000.0,0,0,Own,Foreign,81500,33,0,0,Mast,7,0,16,0,0,1,1,1,0,0,0,21,32.6,132.24,0.0,0.0,0.0,0.0,32.6,0
0305-HLODEN-3UF,5,Male,38,18,7,Professional,0,Unmarried,1,105000.0,7,0,Own,Foreign,52700,26,0,1,Disc,13,0,19,1,0,0,0,0,1,0,0,34,50.2,316.12,119.4,748.84,0.0,0.0,169.6,0
0305-JXBKTV-GE1,4,Female,55,13,15,Professional,0,Unmarried,1,100000.0,9,1,Own,Domestic,32700,24,1,0,Mast,35,0,30,1,1,1,1,1,0,1,0,65,74.6,982.88,202.2,2610.76,214.5,3369.3,491.3,1
0309-KOSUPM-CSV,5,Male,32,14,5,Professional,0,Unmarried,1,130000.0,1,1,Own,Domestic,36700,27,0,1,Mast,7,0,20,1,0,0,0,0,1,0,0,10,14.8,23.92,131.8,208.96,0.0,0.0,146.6,0
0313-ZUAFRJ-9MC,4,Male,68,9,7,Professional,0,Married,2,66000.0,0,1,Own,Domestic,14700,28,1,1,Amex,38,0,19,0,0,0,0,0,0,1,0,70,83.6,1116.08,0.0,0.0,0.0,0.0,83.6,0
0318-MLIFBY-LQ3,1,Female,55,15,7,Professional,0,Married,2,76000.0,9,0,Own,Foreign,18100,24,0,1,Disc,3,0,17,0,0,0,1,0,0,0,0,15,12.2,31.16,0.0,0.0,0.0,0.0,12.2,0
0319-KYECRA-S6I,5,Male,52,12,16,Service,0,Married,2,124000.0,10,1,Own,Foreign,25100,26,0,1,Mast,34,0,13,0,0,1,1,0,0,1,0,72,128.0,1827.2,0.0,0.0,0.0,0.0,128.0,0
0322-CPQONG-DO4,3,Female,48,13,9,Sales,0,Married,2,68000.0,11,1,Own,Domestic,18100,40,1,0,Disc,12,1,14,0,0,0,0,0,0,1,0,21,28.4,132.64,0.0,0.0,0.0,0.0,28.4,0
0324-CARFOI-F9Q,2,Male,45,14,6,Professional,0,Unmarried,2,126000.0,13,1,Own,Domestic,38400,23,0,0,Disc,4,0,18,1,0,0,0,0,1,0,0,12,27.8,56.28,105.4,232.28,0.0,0.0,133.2,0
0324-PJIMHY-FQ2,3,Male,51,15,8,Professional,0,Unmarried,1,181000.0,2,1,Own,Domestic,83500,28,0,1,Mast,11,1,21,0,0,0,0,0,0,1,1,32,28.6,182.84,0.0,0.0,0.0,0.0,28.6,0
0327-LHCBEE-PGD,4,Male,27,17,2,Professional,0,Married,7,144000.0,1,1,Own,Domestic,28700,25,1,0,Disc,9,1,23,1,1,1,1,0,1,1,0,50,24.6,268.96,165.6,1728.28,138.0,1684.86,328.2,1
0331-ADVLCH-6DA,4,Female,29,13,6,Agriculture,0,Married,2,32000.0,0,1,Own,Domestic,8800,31,0,0,Visa,4,0,24,0,0,0,0,0,0,0,1,6,11.6,11.76,0.0,0.0,0.0,0.0,11.6,0
0331-DSSQNF-CN0,3,Female,29,19,0,Sales,0,Married,2,48000.0,2,1,Lease,Domestic,8900,29,1,0,Disc,5,1,21,0,0,0,0,1,0,0,0,13,26.8,63.04,0.0,0.0,0.0,0.0,26.8,0
0331-MQFNWA-QDA,4,Female,67,9,17,Professional,0,Unmarried,1,122000.0,0,1,Own,Domestic,20600,21,0,0,Mast,5,0,18,0,0,0,1,1,0,1,0,8,19.6,37.52,0.0,0.0,0.0,0.0,19.6,0
0335-TBOJAS-KB0,5,Male,38,13,12,Labor,0,Married,2,108000.0,4,1,Own,Foreign,29800,30,0,0,Mast,20,0,25,0,0,0,1,0,0,1,1,46,62.0,620.76,0.0,0.0,0.0,0.0,62.0,0
0338-BKEZYW-DWC,5,Male,49,14,15,Professional,0,Unmarried,3,146000.0,2,1,Own,Domestic,87700,19,0,0,Mast,22,0,17,0,1,0,1,1,0,1,0,53,107.2,1078.84,0.0,0.0,157.25,2006.64,264.45,0
0338-OTHZDL-0PC,1,Female,49,18,5,Professional,0,Unmarried,1,146000.0,0,1,Own,Domestic,27000,28,0,1,Disc,32,0,22,0,0,0,1,0,0,1,1,66,70.2,878.4,0.0,0.0,0.0,0.0,70.2,0
0340-LKGDQN-N7B,2,Female,63,15,17,Professional,0,Married,2,101000.0,0,0,Own,Domestic,50700,17,0,1,Mast,38,1,17,0,0,0,0,0,0,1,0,70,54.8,818.44,0.0,0.0,0.0,0.0,54.8,0
0340-TEOCNL-N0S,1,Male,56,15,23,Crafts,0,Unmarried,1,105000.0,11,1,Own,Foreign,63900,24,0,0,Visa,34,0,11,0,1,1,1,1,0,1,1,70,105.0,1446.84,0.0,0.0,219.25,3501.48,324.25,1
0342-MRGOAJ-6X0,4,Female,26,18,0,Sales,0,Unmarried,2,144000.0,1,1,Own,Foreign,33000,17,1,1,Amex,8,0,18,1,0,1,0,0,1,0,0,29,27.2,149.04,125.0,750.16,0.0,0.0,152.2,0
0342-SZFMTA-J30,5,Male,43,12,10,Professional,0,Unmarried,1,170000.0,3,1,Own,Foreign,61600,32,0,1,Disc,21,0,14,0,0,0,1,0,0,0,0,44,51.4,460.32,0.0,0.0,0.0,0.0,51.4,0
0342-ZGHGJT-9OL,2,Female,33,14,8,Crafts,0,Unmarried,1,62000.0,6,0,Own,Foreign,15100,25,0,0,Disc,5,0,15,1,0,0,0,1,0,0,0,8,16.8,28.24,113.8,142.0,0.0,0.0,130.6,0
0344-LJPLEA-C4O,2,Female,71,18,12,Professional,0,Married,2,90000.0,4,0,Own,Foreign,27600,33,0,1,Mast,20,1,19,0,0,0,0,0,0,1,0,40,52.0,425.88,0.0,0.0,0.0,0.0,52.0,0
0348-CKKPNL-H6A,3,Male,21,16,0,Labor,0,Unmarried,4,54000.0,0,1,Own,Foreign,17400,33,1,1,Visa,3,0,14,1,1,1,1,1,1,0,1,17,73.2,243.08,146.0,465.72,201.5,777.0,420.7,1
0349-TNFGFC-ZAA,2,Male,53,14,1,Sales,0,Married,5,80000.0,7,1,Own,Foreign,21500,15,0,1,Visa,11,0,19,1,0,0,0,0,1,0,1,35,28.0,221.0,154.2,1052.76,0.0,0.0,182.2,0
0359-DQOMHP-1YU,4,Female,50,14,18,Service,0,Unmarried,1,118000.0,2,0,Own,Foreign,26200,21,1,1,Amex,18,0,20,1,1,1,1,1,0,1,0,46,45.8,399.68,213.8,1999.92,338.5,3504.78,598.1,1
0361-OPHNCS-BH2,3,Male,35,14,2,Sales,0,Unmarried,1,64000.0,0,1,Lease,Foreign,17800,23,1,0,Visa,17,0,15,0,0,0,1,1,0,1,0,37,16.8,124.68,0.0,0.0,0.0,0.0,16.8,0
0362-TRYKBE-0F1,5,Male,37,15,3,Professional,0,Married,2,116000.0,1,1,Own,Domestic,36100,16,0,1,Disc,4,0,19,0,0,0,0,0,0,0,0,10,16.8,21.0,0.0,0.0,0.0,0.0,16.8,0
0366-MVEJTD-89K,5,Female,33,19,1,Professional,0,Married,3,94000.0,4,0,Own,Domestic,25300,31,0,0,Mast,11,1,20,1,1,1,0,1,1,1,0,31,32.8,185.04,169.0,956.76,222.0,1592.28,423.8,1
0370-ZJULGD-MOV,1,Male,46,10,17,Labor,0,Unmarried,1,124000.0,0,0,Own,Foreign,42100,21,1,0,Amex,6,1,19,0,0,0,0,0,0,1,0,22,25.4,117.68,0.0,0.0,0.0,0.0,25.4,0
0375-GLYKLB-UWH,3,Female,51,8,21,Crafts,0,Unmarried,1,136000.0,1,0,Own,Foreign,29600,22,0,0,Mast,9,0,16,0,0,1,1,1,0,1,1,32,34.2,200.16,0.0,0.0,0.0,0.0,34.2,0
0386-GSRAYK-6QQ,3,Female,49,14,12,Labor,0,Married,2,116000.0,4,1,Own,Foreign,30600,24,1,1,Mast,21,1,15,1,1,1,1,1,0,0,0,57,36.4,421.2,214.0,2444.16,273.5,3644.1,523.9,1
0387-ILUHZR-U94,3,Female,66,12,3,Sales,0,Married,2,42000.0,1,1,Own,Foreign,12800,34,0,0,Visa,38,0,23,0,1,1,1,1,0,1,0,71,82.8,1168.8,0.0,0.0,166.25,2714.1,249.05,0
0388-JOJPIY-9BY,1,Male,77,17,37,Labor,1,Married,2,194000.0,0,1,Own,Foreign,45800,32,1,1,Amex,35,1,23,0,0,1,0,1,0,1,0,70,106.8,1498.0,0.0,0.0,0.0,0.0,106.8,0
0388-KHMXUA-ZCP,1,Male,59,9,12,Professional,0,Married,2,90000.0,0,0,Own,Foreign,34000,26,0,0,Mast,27,0,18,0,0,0,1,1,0,1,1,59,41.2,463.36,0.0,0.0,0.0,0.0,41.2,0
0392-XGGPFB-SFH,5,Male,33,15,0,Sales,0,Unmarried,1,60000.0,1,1,Own,Foreign,16500,26,1,1,Disc,3,1,22,0,1,1,1,1,0,0,0,15,19.0,46.0,0.0,0.0,107.5,348.9,126.5,0
0393-WICKKS-RI4,2,Male,26,13,2,Sales,0,Married,5,104000.0,3,1,Own,Foreign,36300,23,1,0,Visa,8,1,23,0,1,1,1,1,0,0,0,22,30.0,142.52,0.0,0.0,166.0,816.24,196.0,0
0394-MDULKL-PC7,4,Male,37,17,1,Sales,0,Married,3,120000.0,5,0,Own,Foreign,33200,25,1,1,Disc,16,0,26,0,0,0,1,1,0,0,1,56,49.0,508.32,0.0,0.0,0.0,0.0,49.0,0
0397-SGLLTF-HUD,1,Female,24,19,0,Professional,0,Married,3,88000.0,0,1,Own,Foreign,20100,25,0,1,Visa,7,0,24,0,0,1,0,0,1,1,0,15,22.6,74.52,0.0,0.0,0.0,0.0,22.6,0
0403-OAVOPU-N5J,5,Male,28,15,3,Professional,0,Married,4,74000.0,4,1,Own,Domestic,25100,23,1,1,Disc,3,1,21,1,0,0,0,0,1,0,1,23,18.6,73.96,78.4,368.16,0.0,0.0,97.0,0
0403-YVGXYF-XGN,3,Male,52,17,4,Sales,0,Married,2,106000.0,11,0,Own,Foreign,20900,26,0,0,Disc,32,0,24,1,1,1,1,0,0,0,0,53,52.0,556.64,136.0,1412.68,147.0,1851.9,335.0,1
0412-LYGHKQ-8SE,1,Male,64,19,15,Labor,1,Married,2,64000.0,0,0,Lease,Domestic,15300,19,1,0,Mast,29,1,17,1,0,0,0,0,0,1,0,63,75.0,964.72,109.8,1340.84,0.0,0.0,184.8,0
0415-IKVMWW-UQQ,5,Male,69,13,25,Labor,1,Married,2,182000.0,9,1,Own,Foreign,45400,21,0,1,Visa,38,0,17,0,0,0,1,1,0,1,0,71,86.8,1197.16,0.0,0.0,0.0,0.0,86.8,0
0423-YWTIEG-ZK5,1,Male,37,15,9,Labor,0,Unmarried,1,116000.0,1,0,Own,Domestic,29300,19,0,1,Amex,13,1,16,1,0,1,1,1,1,0,0,29,56.0,348.16,113.6,622.0,0.0,0.0,169.6,0
0424-AIXCMU-CMQ,5,Female,24,19,0,Crafts,0,Unmarried,3,42000.0,0,0,Own,Domestic,12900,34,1,1,Amex,7,0,13,1,1,1,1,1,1,0,0,21,11.6,59.84,180.2,666.52,195.75,954.78,387.55,1
0426-XJDJWQ-I5M,2,Male,78,21,2,Sales,1,Married,2,48000.0,6,1,Lease,Foreign,16800,26,1,1,Mast,7,1,24,0,0,1,1,1,0,0,0,23,38.2,154.56,0.0,0.0,0.0,0.0,38.2,0
0432-HSXSTK-GUM,3,Female,70,16,21,Professional,0,Unmarried,1,190000.0,2,1,Own,Domestic,44100,35,0,0,Visa,11,1,22,1,1,1,1,1,0,0,0,23,23.8,115.72,149.0,656.08,149.75,853.02,322.55,1
0436-OYXWQA-21R,2,Male,41,22,2,Sales,0,Unmarried,1,122000.0,0,1,Own,Foreign,36800,22,0,0,Disc,14,0,21,1,0,0,0,0,1,1,0,33,72.4,467.56,113.6,687.28,0.0,0.0,186.0,0
0439-PITRZR-4GK,3,Male,31,15,7,Crafts,0,Unmarried,3,42000.0,1,0,Lease,Foreign,10100,27,0,0,Amex,12,1,13,0,0,0,1,1,0,0,0,28,45.2,247.28,0.0,0.0,0.0,0.0,45.2,0
0444-UPDFUW-2S9,4,Male,52,16,11,Crafts,0,Married,2,138000.0,2,1,Own,Domestic,44600,27,1,0,Disc,23,1,25,0,1,1,1,1,0,1,0,49,93.4,852.32,0.0,0.0,354.25,4171.74,447.65,1
0445-EFSRZJ-LOA,5,Female,43,15,4,Professional,0,Unmarried,1,186000.0,1,0,Own,Foreign,27200,27,1,1,Disc,20,0,13,0,0,1,1,1,1,1,0,30,31.6,186.6,0.0,0.0,0.0,0.0,31.6,0
0447-RXQHHD-6AO,5,Female,64,8,31,Crafts,1,Married,4,20000.0,2,1,Lease,Domestic,5600,30,1,1,Visa,29,0,16,0,0,0,1,0,0,1,0,63,61.0,771.12,0.0,0.0,0.0,0.0,61.0,0
0450-DSWNCJ-69N,1,Female,41,11,13,Crafts,0,Married,4,84000.0,4,1,Own,Domestic,24000,23,0,1,Visa,23,0,25,0,0,1,1,1,0,0,1,44,23.4,196.16,0.0,0.0,0.0,0.0,23.4,0
0450-TWQRYG-IVO,1,Male,78,16,33,Professional,1,Unmarried,1,40000.0,1,0,Lease,Foreign,10700,21,1,1,Visa,38,0,21,0,0,0,0,0,1,1,1,70,86.8,1246.96,0.0,0.0,0.0,0.0,86.8,0
0453-LYAETZ-K69,2,Female,39,18,7,Professional,0,Unmarried,2,68000.0,8,0,Own,Domestic,17700,26,0,0,Mast,20,1,20,1,0,1,1,1,0,0,1,28,21.0,99.2,162.8,922.32,0.0,0.0,183.8,0
0455-EFUBYG-CW2,5,Male,59,11,26,Service,0,Married,4,156000.0,0,1,Own,Foreign,46700,22,1,1,Mast,40,1,21,0,0,0,1,1,0,1,0,72,351.6,5045.92,0.0,0.0,0.0,0.0,351.6,1
0455-ZMAKZN-6ID,2,Male,58,15,4,Sales,0,Married,3,84000.0,2,0,Own,Domestic,19600,25,0,0,Mast,5,1,22,0,0,0,0,0,0,0,0,11,11.0,33.36,0.0,0.0,0.0,0.0,11.0,0
0459-QZFBYH-LUV,2,Female,28,13,6,Crafts,0,Married,3,62000.0,0,1,Own,Foreign,15800,36,0,0,Visa,8,0,18,0,0,0,0,1,0,0,1,12,27.4,73.56,0.0,0.0,0.0,0.0,27.4,0
0460-LSSVSY-KRB,1,Female,32,19,0,Sales,0,Married,4,60000.0,3,1,Own,Domestic,12200,25,1,1,Amex,14,1,24,1,1,1,1,1,1,0,1,35,48.4,320.16,242.8,1611.56,317.25,2620.8,608.45,1
0468-GLIWUH-DWI,2,Male,21,10,3,Service,0,Unmarried,2,40000.0,1,0,Own,Domestic,8900,26,0,0,Othe,3,1,19,0,0,0,1,1,0,1,0,28,33.2,206.52,0.0,0.0,0.0,0.0,33.2,0
0471-IWBYGB-11R,4,Female,58,15,6,Sales,1,Unmarried,1,22000.0,0,0,Lease,Domestic,4500,33,1,0,Visa,17,0,15,1,0,0,1,1,1,0,1,48,28.8,258.6,173.8,1689.12,0.0,0.0,202.6,0
0474-OYTFOT-QFC,4,Male,66,15,25,Labor,1,Married,2,22000.0,7,0,Own,Foreign,6500,23,0,0,Mast,31,1,19,0,0,0,0,0,0,1,0,57,80.6,859.76,0.0,0.0,0.0,0.0,80.6,0
0481-RFVYIH-H7J,4,Male,77,15,28,Agriculture,1,Married,2,54000.0,0,1,Lease,Foreign,6700,29,1,1,Visa,38,1,23,0,0,1,1,1,0,1,0,70,113.8,1608.96,0.0,0.0,0.0,0.0,113.8,0
0484-IPSBBH-FGI,1,Male,77,19,11,Sales,1,Married,2,158000.0,2,1,Own,Domestic,34900,16,1,0,Amex,40,1,23,1,0,0,0,0,1,1,0,72,458.2,6634.68,148.6,2063.88,0.0,0.0,606.8,1
0486-AAVGZJ-UHS,3,Male,21,16,0,Crafts,0,Unmarried,3,104000.0,1,1,Own,Domestic,37100,35,0,1,Amex,3,1,14,1,0,0,0,0,1,0,0,11,16.6,38.36,130.6,270.08,0.0,0.0,147.2,0
0489-VJMNNV-B2E,4,Female,64,12,11,Professional,1,Unmarried,1,34000.0,9,0,Own,Domestic,8200,22,0,0,Visa,23,0,27,1,0,0,0,1,1,1,0,55,59.6,681.44,131.4,1431.56,0.0,0.0,191.0,0
0490-NIIOCS-NBA,3,Male,33,18,2,Professional,0,Unmarried,1,132000.0,4,1,Own,Foreign,28900,25,1,0,Visa,15,0,26,1,1,1,0,0,1,1,0,38,51.8,384.52,244.8,1886.56,298.25,2682.54,594.85,1
0492-CDWZIZ-DTH,5,Female,37,16,12,Labor,0,Married,2,174000.0,0,1,Own,Domestic,60700,33,0,0,Mast,19,1,30,0,0,0,0,0,1,1,0,72,136.0,1874.6,0.0,0.0,0.0,0.0,136.0,0
0493-QTNTOS-3AV,5,Female,26,19,0,Sales,0,Married,4,50000.0,3,1,Own,Foreign,12800,28,0,0,Visa,7,0,20,0,0,0,0,0,0,0,0,8,14.6,26.88,0.0,0.0,0.0,0.0,14.6,0
0499-EVFWPP-329,4,Female,76,11,24,Labor,1,Unmarried,1,56000.0,1,0,Lease,Foreign,13500,25,1,1,Amex,30,1,17,0,0,0,0,0,0,1,0,68,49.6,642.8,0.0,0.0,0.0,0.0,49.6,0
0500-YVQSIG-5KL,2,Female,43,13,8,Professional,0,Married,4,88000.0,1,1,Lease,Foreign,21700,25,1,1,Visa,23,1,23,0,0,0,0,0,0,0,1,43,34.6,276.68,0.0,0.0,0.0,0.0,34.6,0
0501-ITIFZC-58U,2,Male,74,17,3,Sales,0,Married,2,102000.0,1,0,Own,Foreign,34900,19,0,0,Visa,34,1,22,1,1,1,1,1,1,1,0,65,76.4,1011.24,169.0,2232.24,192.5,2897.1,437.9,1
