CustomerID,Region,Gender,Age,Education_Years,Employment_Years,Job_Category,Retired,Marital_Status,Household_Size,Household_Income,Number_Pets,Home_Owner,Car_Ownership,Car_Brand,Car_Value,Commute_Distance,Political_Party,Votes,Credit_Card,Credit_Card_Tenure,Active_Lifestyle,TV_Watching_Hours,Streaming_Svcs,Wireless_Internet,Smart_Phone,Twitter_Acct,LinkedIn_Acct,Facebook_Acct,News_Subscriber,Coupon_Redemption,Brand_Tenure_Months,Monthly_Spend_ProductA,Cumulative_Spend_ProductA,Monthly_Spend_ProductB,Cumulative_Spend_ProductB,Monthly_Spend_ProductC,Cumulative_Spend_ProductC,Total_Avg_Monthly_Spend,High_Value_Customer,Invalid_Reasons
4310-ZFXDUM-H6U,4,Female,18,13,0,Labor,0,Unmarried,4,30000.0,0,0,Nocar,Nan,0,38,0,0,Mast,0,1,29,0,0,0,0,0,0,0,1,1,22.6,4.52,0.0,0.0,0.0,0.0,22.6,0,Car_Value below threshold; Cumulative < Monthly for ProductA
4314-PUSZNR-7SR,1,Male,27,20,0,Professional,0,Married,3,38000.0,0,1,Lease,Domestic,7200,17,1,1,Disc,1,0,17,1,0,1,0,0,1,0,0,3,15.2,9.32,102.4,40.72,0.0,0.0,117.6,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
4340-GZZPWF-0RG,1,Male,64,9,9,Professional,0,Unmarried,1,92000.0,3,1,Nocar,Nan,0,28,0,1,Visa,34,0,22,0,0,1,0,1,0,1,0,69,97.6,1322.8,0.0,0.0,0.0,0.0,97.6,0,Car_Value below threshold
4343-BRGTGU-2F7,1,Female,19,14,0,Labor,0,Married,3,44000.0,0,0,Nocar,Nan,0,17,1,1,Amex,1,1,21,0,0,0,0,0,0,0,0,11,14.8,30.52,0.0,0.0,0.0,0.0,14.8,0,Car_Value below threshold
4365-SGXXAO-7WU,1,Female,25,13,4,Agriculture,0,Unmarried,1,42000.0,1,1,Own,Foreign,11300,31,1,0,Mast,2,0,19,0,0,0,0,0,0,0,0,1,17.2,3.44,0.0,0.0,0.0,0.0,17.2,0,Cumulative < Monthly for ProductA
4366-EKZZYP-O9U,5,Female,28,16,2,Professional,0,Married,3,50000.0,0,0,Own,Domestic,10000,31,0,1,Amex,2,0,23,1,0,0,0,0,0,0,0,4,13.0,12.32,100.2,64.6,0.0,0.0,113.2,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
4377-SVNMWL-PD6,5,Female,47,8,18,Service,0,Married,2,102000.0,3,1,Nocar,Nan,0,25,1,1,Mast,5,0,24,0,0,0,0,0,0,0,0,13,28.4,70.84,0.0,0.0,0.0,0.0,28.4,0,Car_Value below threshold
4379-KQDORG-UXD,4,Male,23,15,1,Sales,0,Unmarried,1,40000.0,0,0,Nocar,Nan,0,20,0,0,Othe,2,1,24,0,0,0,0,0,0,0,0,5,11.4,6.36,0.0,0.0,0.0,0.0,11.4,0,Car_Value below threshold; Cumulative < Monthly for ProductA
4415-DKZNPG-2NK,3,Female,40,9,5,Sales,0,Married,3,66000.0,0,1,Nocar,Nan,0,24,1,0,Visa,17,1,25,0,0,0,0,0,0,0,0,27,25.2,134.84,0.0,0.0,0.0,0.0,25.2,0,Car_Value below threshold
4415-FCSSLR-6DQ,2,Male,33,15,5,Professional,0,Unmarried,1,96000.0,0,0,Own,Domestic,24600,30,1,0,Disc,2,1,23,1,0,0,0,0,1,0,1,5,19.8,16.96,88.0,74.4,0.0,0.0,107.8,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
4424-DAOQOJ-KZ1,5,Male,48,17,1,Sales,0,Unmarried,1,48000.0,2,0,Nocar,Nan,0,25,1,1,Amex,5,1,19,0,0,0,1,0,0,0,0,11,13.4,30.52,0.0,0.0,0.0,0.0,13.4,0,Car_Value below threshold
4435-WGKNYT-FP9,2,Female,68,12,29,Labor,0,Unmarried,1,168000.0,1,1,Nocar,Nan,0,15,0,1,Visa,40,1,27,0,0,0,0,0,0,1,0,72,338.4,4886.88,0.0,0.0,0.0,0.0,338.4,1,Car_Value below threshold
4437-WKKYNG-MZV,3,Male,33,22,2,Service,0,Unmarried,1,114000.0,7,1,Own,Foreign,23900,25,1,1,Mast,4,0,14,1,0,0,1,1,1,0,0,5,16.6,13.4,123.0,89.04,0.0,0.0,139.6,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
4440-DCYMEU-U69,1,Female,32,14,1,Sales,0,Unmarried,1,46000.0,10,0,Own,Foreign,11800,21,1,0,Visa,1,0,14,1,0,0,0,0,1,0,0,1,8.2,1.64,97.2,19.44,0.0,0.0,105.4,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
4445-YMTTHK-R7H,1,Female,19,14,0,Professional,0,Married,5,42000.0,0,0,Nocar,Nan,0,22,0,0,Amex,2,1,19,1,0,0,0,0,1,0,1,5,20.6,20.12,105.2,99.24,0.0,0.0,125.8,0,Car_Value below threshold; Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
4466-QZDRDY-3Q5,1,Male,32,20,0,Sales,0,Unmarried,3,96000.0,0,1,Own,Domestic,23600,28,0,0,Amex,3,1,22,1,0,1,0,0,1,0,1,5,16.6,20.56,103.2,85.48,0.0,0.0,119.8,0,Cumulative < Monthly for ProductB
4474-UOAZVD-3UE,5,Male,37,18,1,Sales,0,Married,5,44000.0,1,1,Own,Foreign,9400,24,0,1,Visa,1,1,18,0,1,1,1,1,1,0,0,3,17.6,7.76,0.0,0.0,127.75,63.12,145.35,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
4488-KQTZED-Q06,1,Female,25,13,0,Sales,0,Unmarried,1,48000.0,0,1,Nocar,Nan,0,24,1,0,Visa,7,1,16,0,1,0,0,1,0,0,1,50,74.4,705.24,0.0,0.0,150.75,1716.24,225.15,0,Car_Value below threshold
4500-JRIATB-YGQ,3,Female,32,19,3,Professional,0,Unmarried,1,94000.0,0,0,Own,Domestic,26000,25,1,1,Amex,1,1,11,1,0,0,1,1,1,0,1,1,13.2,2.64,124.4,24.88,0.0,0.0,137.6,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
4517-HGJRML-44A,5,Male,26,17,0,Sales,0,Unmarried,1,86000.0,5,0,Own,Domestic,23800,22,0,0,Amex,2,0,18,0,1,1,1,1,1,0,1,6,20.8,18.52,0.0,0.0,120.25,152.46,141.05,0,Cumulative < Monthly for ProductA
4518-HAHJUN-O50,5,Female,25,14,3,Professional,0,Unmarried,1,54000.0,5,1,Own,Domestic,3200,28,0,0,Disc,1,0,26,0,1,1,1,1,0,0,0,2,8.4,2.76,0.0,0.0,139.75,28.14,148.15,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
4523-BBAHPB-199,5,Male,53,17,2,Sales,0,Unmarried,1,88000.0,0,0,Nocar,Nan,0,24,0,1,Disc,9,0,20,0,0,1,1,1,0,1,0,10,17.2,34.52,0.0,0.0,0.0,0.0,17.2,0,Car_Value below threshold
4537-OKWPPY-O6I,3,Male,19,14,0,Sales,0,Married,4,64000.0,1,1,Nocar,Nan,0,26,0,1,Disc,1,0,15,1,0,0,0,0,0,0,0,16,30.6,85.0,90.2,259.6,0.0,0.0,120.8,0,Car_Value below threshold
4541-XPKEVA-VFY,1,Female,51,15,7,Professional,0,Unmarried,1,124000.0,4,1,Nocar,Nan,0,29,0,1,Amex,23,0,16,0,0,1,1,1,0,1,0,41,58.8,495.32,0.0,0.0,0.0,0.0,58.8,0,Car_Value below threshold
4581-YZDQGN-FV5,1,Female,56,10,12,Professional,0,Unmarried,1,44000.0,7,0,Nocar,Nan,0,15,0,0,Visa,11,0,12,0,0,0,1,1,0,0,0,32,50.0,279.96,0.0,0.0,0.0,0.0,50.0,0,Car_Value below threshold
4591-JGMXKX-4JY,2,Female,35,11,2,Sales,0,Married,3,80000.0,6,1,Nocar,Nan,0,22,0,1,Amex,17,1,21,0,0,0,0,0,0,1,0,63,91.8,1160.44,0.0,0.0,0.0,0.0,91.8,0,Car_Value below threshold
4598-IIQRSL-BW6,3,Male,67,16,11,Professional,0,Married,2,52000.0,3,1,Nocar,Nan,0,13,0,1,Mast,30,0,14,0,1,0,1,1,0,1,0,60,88.6,1048.8,0.0,0.0,143.5,2069.16,232.1,0,Car_Value below threshold
4603-JLALMB-PV7,3,Male,27,17,2,Crafts,0,Married,4,50000.0,3,0,Nocar,Nan,0,24,1,0,Amex,9,1,26,1,0,0,1,0,1,0,0,14,17.4,68.48,96.2,248.16,0.0,0.0,113.6,0,Car_Value below threshold
4607-BBLWAC-7UE,1,Male,19,11,1,Labor,0,Unmarried,3,38000.0,3,1,Own,Foreign,9800,21,1,0,Mast,1,0,25,0,0,0,0,0,0,0,0,3,12.0,6.88,0.0,0.0,0.0,0.0,12.0,0,Cumulative < Monthly for ProductA
4615-QZQSAY-D51,4,Male,19,14,0,Labor,0,Unmarried,3,38000.0,1,0,Lease,Domestic,9300,29,0,0,Visa,1,1,19,1,1,0,1,1,0,0,0,1,4.6,0.92,114.4,22.88,84.5,20.28,203.5,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
4616-BCHPBF-WO8,2,Female,22,9,3,Service,0,Unmarried,4,58000.0,0,0,Own,Foreign,15500,21,1,1,Visa,2,1,21,0,0,0,1,0,0,0,0,3,15.8,11.8,0.0,0.0,0.0,0.0,15.8,0,Cumulative < Monthly for ProductA
4631-VSDGZH-F56,5,Female,67,10,7,Sales,0,Married,2,44000.0,6,1,Nocar,Nan,0,30,1,1,Visa,39,1,24,1,1,1,0,1,0,1,0,72,137.4,2004.64,164.4,2268.24,145.25,2422.02,447.05,1,Car_Value below threshold
4658-VETXPI-KJJ,4,Female,53,20,8,Professional,0,Married,2,176000.0,8,0,Nocar,Nan,0,21,1,0,Disc,35,0,23,1,1,1,1,1,0,1,0,71,88.2,1242.76,242.2,3415.16,396.5,6573.54,726.9,1,Car_Value below threshold
4664-AFIZWS-OSN,5,Female,55,21,12,Service,0,Married,5,136000.0,1,0,Nocar,Nan,0,22,1,1,Disc,24,1,26,1,0,1,0,0,1,0,0,53,73.2,771.68,129.2,1296.56,0.0,0.0,202.4,0,Car_Value below threshold
4692-JIREVP-Z94,2,Male,20,11,1,Crafts,0,Unmarried,2,32000.0,5,0,Lease,Domestic,8700,27,0,0,Mast,2,1,18,1,0,0,0,0,1,0,0,3,12.2,3.72,121.0,61.56,0.0,0.0,133.2,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
4707-LKQWVH-DVB,3,Female,27,9,7,Labor,0,Married,4,44000.0,7,1,Nocar,Nan,0,28,0,0,Visa,9,0,25,0,0,0,1,1,0,1,0,49,45.2,468.04,0.0,0.0,0.0,0.0,45.2,0,Car_Value below threshold
4750-DJUTIR-NAA,1,Female,32,9,9,Labor,0,Married,3,50000.0,0,0,Own,Domestic,12200,24,1,1,Othe,1,0,18,0,0,0,1,0,0,0,0,4,14.6,14.04,0.0,0.0,0.0,0.0,14.6,0,Cumulative < Monthly for ProductA
4778-JFHSOD-7MJ,2,Male,68,15,16,Professional,0,Married,2,118000.0,2,1,Nocar,Nan,0,26,1,1,Disc,19,0,24,0,0,1,1,1,1,0,0,43,22.6,170.88,0.0,0.0,0.0,0.0,22.6,0,Car_Value below threshold
4832-HIYXCW-RHO,5,Female,40,16,4,Sales,0,Married,3,62000.0,2,0,Own,Domestic,14600,32,1,1,Mast,1,0,14,1,1,0,0,1,1,0,0,5,22.2,21.56,117.0,92.68,118.25,81.3,257.45,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
4833-OONLQK-V96,2,Female,77,21,31,Labor,1,Unmarried,1,132000.0,7,1,Nocar,Nan,0,35,0,1,Visa,38,1,12,0,0,0,0,0,0,1,0,72,227.6,3432.56,0.0,0.0,0.0,0.0,227.6,0,Car_Value below threshold
4835-FDYNLW-VJT,4,Female,22,17,0,Crafts,0,Unmarried,1,36000.0,4,1,Nocar,Nan,0,38,0,0,Visa,4,0,12,0,0,0,0,0,1,0,0,30,49.2,285.56,0.0,0.0,0.0,0.0,49.2,0,Car_Value below threshold
4839-KZEEWJ-N8U,5,Female,18,13,0,Sales,0,Unmarried,3,32000.0,0,0,Own,Foreign,7500,33,0,1,Disc,0,1,21,0,1,0,1,1,0,0,0,2,20.0,12.48,0.0,0.0,94.75,25.08,114.75,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
4859-BROKIE-LZS,2,Male,18,12,0,Professional,0,Unmarried,1,48000.0,4,0,Own,Domestic,8700,23,0,1,Amex,0,1,15,0,0,1,0,0,0,0,0,2,26.4,13.12,0.0,0.0,0.0,0.0,26.4,0,Cumulative < Monthly for ProductA
4860-RNWLDP-MC8,2,Female,70,14,8,Sales,0,Unmarried,1,76000.0,0,0,Nocar,Nan,0,19,1,1,Visa,4,1,26,0,0,0,0,0,0,0,0,5,30.2,42.84,0.0,0.0,0.0,0.0,30.2,0,Car_Value below threshold
4868-OOOEML-KCB,3,Male,78,17,11,Sales,1,Married,2,22000.0,7,0,Nocar,Nan,0,20,0,0,Amex,14,0,26,0,0,0,0,0,1,0,0,32,23.8,149.44,0.0,0.0,0.0,0.0,23.8,0,Car_Value below threshold
4871-LTQCLI-RTA,5,Male,18,13,0,Sales,0,Unmarried,1,50000.0,1,1,Nocar,Nan,0,21,0,0,Mast,0,1,13,0,0,0,1,1,0,0,0,2,28.8,16.72,0.0,0.0,0.0,0.0,28.8,0,Car_Value below threshold; Cumulative < Monthly for ProductA
4899-YRZEMD-426,2,Male,24,19,0,Professional,0,Unmarried,1,40000.0,1,1,Own,Domestic,6900,24,0,1,Mast,3,0,17,0,0,1,0,0,0,0,0,5,13.4,9.12,0.0,0.0,0.0,0.0,13.4,0,Cumulative < Monthly for ProductA
4916-PVMNIC-ADH,2,Male,73,9,9,Sales,0,Married,2,70000.0,2,1,Nocar,Nan,0,19,1,0,Visa,28,1,23,0,0,0,0,0,0,1,0,59,53.8,684.16,0.0,0.0,0.0,0.0,53.8,0,Car_Value below threshold
4924-TJCPTE-P6D,1,Female,31,13,6,Labor,0,Unmarried,1,58000.0,2,0,Own,Foreign,15200,33,1,0,Disc,3,1,15,0,0,0,0,1,0,0,0,4,9.0,4.44,0.0,0.0,0.0,0.0,9.0,0,Cumulative < Monthly for ProductA
4927-ETLYDE-I4V,1,Male,53,17,15,Agriculture,0,Married,4,122000.0,0,1,Nocar,Nan,0,28,0,1,Mast,20,0,14,0,0,1,0,0,0,1,0,46,44.4,427.36,0.0,0.0,0.0,0.0,44.4,0,Car_Value below threshold
4936-ZXVMAD-2BM,5,Male,28,18,2,Sales,0,Unmarried,1,66000.0,1,0,Own,Domestic,16200,25,1,1,Disc,2,0,25,0,0,0,0,0,0,0,0,5,12.8,5.64,0.0,0.0,0.0,0.0,12.8,0,Cumulative < Monthly for ProductA
4968-YAOSFS-NB0,4,Male,21,13,1,Professional,0,Unmarried,1,44000.0,12,1,Lease,Domestic,9700,30,1,0,Visa,2,1,12,1,1,0,0,0,1,0,0,2,7.0,4.48,94.2,11.72,83.5,23.16,184.7,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
4969-FCQOOR-7TJ,5,Male,46,9,2,Sales,0,Unmarried,1,52000.0,0,1,Own,Foreign,12200,25,0,1,Mast,1,0,16,0,0,0,0,0,0,0,0,1,11.2,2.24,0.0,0.0,0.0,0.0,11.2,0,Cumulative < Monthly for ProductA
5001-GVAUYC-SDL,1,Female,34,14,6,Professional,0,Married,5,60000.0,0,0,Nocar,Nan,0,27,0,0,Mast,9,1,18,0,0,0,0,0,0,0,0,20,35.2,145.36,0.0,0.0,0.0,0.0,35.2,0,Car_Value below threshold
5017-WMPJVS-YQP,5,Male,25,13,1,Professional,0,Unmarried,1,66000.0,0,0,Own,Foreign,10900,34,1,1,Othe,1,0,15,0,0,0,0,0,1,0,0,2,6.0,1.32,0.0,0.0,0.0,0.0,6.0,0,Cumulative < Monthly for ProductA
5023-GJPZGQ-PDD,3,Male,68,10,15,Service,1,Unmarried,3,30000.0,10,1,Nocar,Nan,0,23,1,1,Visa,6,1,19,0,0,0,0,0,0,0,0,31,33.4,224.84,0.0,0.0,0.0,0.0,33.4,0,Car_Value below threshold
5034-BGWIVG-7OV,3,Male,18,13,0,Professional,0,Unmarried,1,40000.0,1,1,Own,Domestic,6300,29,0,0,Othe,0,1,26,0,0,0,1,1,0,0,0,3,37.0,35.76,0.0,0.0,0.0,0.0,37.0,0,Cumulative < Monthly for ProductA
5042-KTPWUC-WMN,2,Male,35,21,5,Labor,0,Unmarried,2,60000.0,1,0,Own,Foreign,13700,23,1,1,Amex,1,1,20,0,0,0,0,0,0,0,0,1,10.0,2.0,0.0,0.0,0.0,0.0,10.0,0,Cumulative < Monthly for ProductA
5066-SABOKJ-7PQ,5,Female,42,16,3,Sales,0,Married,3,142000.0,1,1,Nocar,Nan,0,30,0,0,Visa,24,1,26,0,0,1,1,1,0,1,0,60,33.4,389.8,0.0,0.0,0.0,0.0,33.4,0,Car_Value below threshold
5067-CTUQVG-TFM,4,Male,18,13,0,Crafts,0,Unmarried,2,26000.0,6,0,Own,Domestic,9400,26,1,0,Visa,0,1,23,1,0,0,1,0,1,0,1,5,17.8,11.96,94.6,80.84,0.0,0.0,112.4,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
5068-FZSTJJ-8HB,5,Male,36,16,4,Professional,0,Unmarried,1,66000.0,2,0,Own,Foreign,15300,38,1,0,Mast,1,1,16,1,0,0,1,0,1,0,0,1,12.2,2.44,95.0,19.0,0.0,0.0,107.2,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
5074-ETOUDI-JWP,3,Female,25,18,0,Sales,0,Unmarried,2,24000.0,3,1,Lease,Foreign,5900,20,0,1,Disc,5,1,24,1,0,0,0,0,1,0,0,5,13.2,6.68,102.4,65.2,0.0,0.0,115.6,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
5076-BXUAKZ-0Y0,1,Female,44,18,1,Sales,0,Unmarried,4,114000.0,1,0,Own,Domestic,31400,29,1,1,Disc,3,0,27,0,0,0,0,0,0,0,0,3,16.0,10.92,0.0,0.0,0.0,0.0,16.0,0,Cumulative < Monthly for ProductA
5077-FHXWSD-9M7,5,Male,53,12,7,Sales,0,Married,2,88000.0,0,1,Nocar,Nan,0,29,1,0,Mast,23,1,16,0,0,0,0,1,0,0,0,44,21.8,186.4,0.0,0.0,0.0,0.0,21.8,0,Car_Value below threshold
5095-ZVZRMJ-RW7,1,Male,30,17,4,Crafts,0,Unmarried,1,50000.0,1,0,Nocar,Nan,0,14,1,0,Othe,4,1,24,1,1,1,0,1,1,0,0,6,17.8,21.56,126.4,145.32,122.0,142.74,266.2,0,Car_Value below threshold
5096-RXNPBW-RPT,1,Male,41,13,4,Sales,0,Unmarried,1,68000.0,8,0,Own,Domestic,20600,30,0,1,Amex,1,1,30,1,0,0,0,0,0,0,0,1,9.2,1.84,81.4,16.28,0.0,0.0,90.6,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
5108-YUQGZJ-JVY,3,Male,31,12,5,Service,0,Unmarried,2,64000.0,3,0,Lease,Domestic,19100,23,0,0,Visa,1,0,22,0,0,0,0,0,0,0,0,2,7.8,1.64,0.0,0.0,0.0,0.0,7.8,0,Cumulative < Monthly for ProductA
5112-XIXXKN-WNM,4,Female,31,14,7,Crafts,0,Unmarried,1,68000.0,1,1,Nocar,Nan,0,26,0,1,Mast,3,0,15,0,0,0,0,0,1,0,0,7,12.8,13.8,0.0,0.0,0.0,0.0,12.8,0,Car_Value below threshold
5121-NOTELI-Y7Y,1,Female,37,14,9,Professional,0,Unmarried,1,162000.0,0,0,Nocar,Nan,0,37,0,1,Disc,19,1,16,1,0,0,1,1,0,0,0,52,42.4,484.4,139.4,1406.4,0.0,0.0,181.8,0,Car_Value below threshold
5125-QIFIIR-412,4,Female,20,15,0,Professional,0,Married,4,64000.0,0,1,Nocar,Nan,0,21,1,1,Mast,2,1,26,0,0,0,1,1,0,1,1,18,35.6,110.0,0.0,0.0,0.0,0.0,35.6,0,Car_Value below threshold
5132-NEBOAE-EA4,3,Female,18,13,0,Sales,0,Unmarried,1,30000.0,13,1,Nocar,Nan,0,32,0,0,Visa,0,0,20,1,1,1,1,1,1,1,0,3,12.4,4.36,143.2,52.32,124.0,45.0,279.6,1,Car_Value below threshold; Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
5135-KRKXEB-ITL,3,Male,18,8,0,Professional,0,Unmarried,1,32000.0,0,1,Lease,Domestic,5800,34,1,0,Visa,0,1,16,0,0,0,0,0,0,0,1,4,23.2,16.72,0.0,0.0,0.0,0.0,23.2,0,Cumulative < Monthly for ProductA
5138-RYTVAT-ZI0,3,Male,73,18,27,Service,0,Married,2,190000.0,6,1,Nocar,Nan,0,41,0,0,Disc,28,0,23,0,0,0,1,1,0,1,1,67,76.4,1072.84,0.0,0.0,0.0,0.0,76.4,0,Car_Value below threshold
5138-TKLDMP-JPI,5,Female,45,13,5,Sales,0,Married,3,134000.0,5,1,Nocar,Nan,0,25,0,0,Visa,18,0,24,1,0,0,0,0,1,0,0,32,27.2,189.2,101.4,616.36,0.0,0.0,128.6,0,Car_Value below threshold
5147-SQBPLA-Q8K,2,Female,64,16,9,Sales,0,Married,2,84000.0,7,1,Nocar,Nan,0,19,0,1,Disc,33,0,18,1,0,1,0,0,1,1,0,61,55.2,688.0,137.6,1692.64,0.0,0.0,192.8,0,Car_Value below threshold
5245-GTQIJJ-C89,1,Male,25,16,1,Labor,0,Married,5,58000.0,0,0,Nocar,Nan,0,28,0,0,Amex,5,1,22,0,0,0,1,1,0,0,0,9,24.0,50.12,0.0,0.0,0.0,0.0,24.0,0,Car_Value below threshold
5272-KKAGMV-6IX,5,Female,27,14,1,Sales,0,Married,4,52000.0,0,1,Nocar,Nan,0,29,0,0,Amex,9,0,11,0,0,0,0,0,0,0,0,47,56.2,481.08,0.0,0.0,0.0,0.0,56.2,0,Car_Value below threshold
5287-GQWEBQ-575,1,Female,23,15,1,Labor,0,Married,5,44000.0,3,0,Own,Domestic,14300,23,0,0,Visa,1,0,9,1,1,0,1,1,0,0,0,1,11.2,2.24,136.8,27.36,74.5,17.88,222.5,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
5297-GKMENW-FQC,2,Female,48,17,12,Crafts,0,Married,4,174000.0,0,0,Nocar,Nan,0,22,0,1,Visa,30,0,16,0,0,0,1,1,1,1,0,67,78.0,1004.72,0.0,0.0,0.0,0.0,78.0,0,Car_Value below threshold
5298-EZKNBR-CAQ,5,Female,49,17,8,Professional,0,Unmarried,1,56000.0,0,1,Own,Domestic,13800,35,1,0,Mast,3,1,14,1,0,0,0,0,0,0,0,3,18.8,8.84,124.6,61.36,0.0,0.0,143.4,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
5303-MFNEPP-GGF,3,Female,18,13,0,Labor,0,Married,7,32000.0,0,1,Lease,Domestic,6000,26,0,1,Disc,0,1,18,0,0,0,1,0,0,1,0,2,52.6,15.68,0.0,0.0,0.0,0.0,52.6,0,Cumulative < Monthly for ProductA
5312-UQYWKD-TD9,5,Male,71,12,33,Crafts,0,Married,2,137000.0,0,1,Nocar,Nan,0,19,0,1,Disc,36,0,19,1,1,1,1,1,0,1,0,69,92.2,1295.04,134.6,1817.84,217.25,3560.34,444.05,1,Car_Value below threshold
5333-SDOOMS-LAF,3,Male,41,15,10,Service,0,Unmarried,2,66000.0,4,0,Own,Domestic,11200,25,0,0,Amex,1,1,27,0,0,0,0,1,0,0,0,2,13.0,8.6,0.0,0.0,0.0,0.0,13.0,0,Cumulative < Monthly for ProductA
5367-WCWHDS-HP3,1,Male,43,14,2,Sales,0,Unmarried,5,72000.0,0,0,Nocar,Nan,0,12,1,0,Visa,5,0,27,0,0,0,0,0,0,0,0,9,15.8,24.04,0.0,0.0,0.0,0.0,15.8,0,Car_Value below threshold
5372-BWQLHU-L2G,3,Female,32,16,2,Professional,0,Married,5,48000.0,8,1,Nocar,Nan,0,24,1,0,Mast,3,0,22,0,1,1,1,1,1,0,0,13,15.6,37.84,0.0,0.0,143.25,427.02,158.85,0,Car_Value below threshold
5390-QYNMKM-GIT,4,Female,24,15,1,Service,0,Married,5,38000.0,6,0,Own,Domestic,10300,31,1,1,Visa,1,1,16,1,0,1,0,0,1,0,0,3,11.6,5.2,99.4,38.28,0.0,0.0,111.0,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
5396-IYJCWH-7KY,1,Female,37,15,4,Professional,0,Unmarried,2,90000.0,10,0,Own,Foreign,15400,26,0,1,Amex,1,0,26,0,0,0,1,0,0,0,1,4,16.0,15.88,0.0,0.0,0.0,0.0,16.0,0,Cumulative < Monthly for ProductA
5398-ATLUNF-N55,2,Female,24,18,0,Professional,0,Unmarried,2,30000.0,7,0,Own,Foreign,6500,31,0,1,Disc,2,1,23,0,0,0,0,1,0,0,0,4,23.4,10.96,0.0,0.0,0.0,0.0,23.4,0,Cumulative < Monthly for ProductA
5447-HHWIWJ-DQG,2,Female,48,19,10,Service,0,Married,2,130000.0,2,1,Nocar,Nan,0,18,1,1,Amex,30,1,15,0,0,0,0,0,1,1,1,71,203.0,2810.04,0.0,0.0,0.0,0.0,203.0,0,Car_Value below threshold
5491-LGPCCS-9AV,5,Male,42,12,2,Sales,0,Unmarried,1,58000.0,6,0,Nocar,Nan,0,29,0,0,Mast,13,1,17,0,0,0,0,0,1,1,0,31,22.4,148.24,0.0,0.0,0.0,0.0,22.4,0,Car_Value below threshold
5503-ESRRSB-70Q,5,Male,39,18,3,Sales,0,Unmarried,3,170000.0,1,1,Own,Domestic,38200,25,0,0,Amex,1,0,19,1,1,1,1,1,1,0,1,1,16.8,3.36,128.6,25.72,113.0,27.12,258.4,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
5525-ZLNYDQ-KWB,5,Female,41,17,3,Sales,0,Married,2,48000.0,2,1,Nocar,Nan,0,16,0,1,Visa,23,0,17,1,1,1,0,1,0,1,1,65,52.0,688.32,180.2,2334.08,241.5,3720.42,473.7,1,Car_Value below threshold
5534-ERJQNY-GGA,5,Female,44,17,4,Professional,0,Married,2,176000.0,0,1,Own,Domestic,40200,23,0,0,Visa,4,0,17,1,0,1,0,1,0,0,1,5,32.8,39.76,116.2,80.36,0.0,0.0,149.0,0,Cumulative < Monthly for ProductB
5536-WZBPSX-F6M,2,Male,72,14,18,Service,0,Married,2,92000.0,1,1,Nocar,Nan,0,35,1,1,Amex,29,0,21,0,0,0,1,1,0,1,0,58,64.0,686.88,0.0,0.0,0.0,0.0,64.0,0,Car_Value below threshold
5550-RHCYLI-I46,1,Male,36,18,1,Sales,0,Unmarried,1,94000.0,2,0,Lease,Domestic,28700,24,0,1,Visa,1,0,12,1,1,1,0,0,1,0,0,1,9.0,1.8,126.2,25.24,91.0,21.84,226.2,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
5572-AVPLBI-UQ8,3,Female,71,14,4,Sales,1,Unmarried,1,18000.0,3,0,Nocar,Nan,0,19,1,1,Mast,22,0,0,0,0,0,0,0,0,0,0,59,49.4,549.08,0.0,0.0,0.0,0.0,49.4,0,Car_Value below threshold
